station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EWR,2023-01-04 00:44,51.00,50.00,96.00,200.00,5.00,0.00,29.79,M,2.00,M,SCT,OVC,M,M,300.00,2900.00,M,M,BR,M,M,M,M,M,M,51.10,KEWR 040544Z 20005KT 2SM BR SCT003 OVC029 11/10 A2979 RMK AO2 SFC VIS 3 T01060100,M
EWR,2023-01-04 00:51,52.00,50.00,92.86,210.00,5.00,0.00,29.79,1008.80,3.00,M,SCT,OVC,M,M,300.00,3000.00,M,M,BR,M,M,M,M,M,M,52.00,KEWR 040551Z 21005KT 3SM BR SCT003 OVC030 11/10 A2979 RMK AO2 SFC VIS 4 SLP088 T01110100 10133 20100 55006,M
EWR,2023-01-04 01:22,52.00,51.00,96.73,230.00,3.00,T,29.78,M,7.00,M,FEW,BKN,OVC,M,300.00,2800.00,9000.00,M,M,M,M,M,M,M,M,52.00,KEWR 040622Z 23003KT 7SM FEW003 BKN028 OVC090 11/11 A2978 RMK AO2 RAB00E20 P0000 T01110106,M
EWR,2023-01-04 01:39,52.00,50.00,92.86,M,5.00,T,29.79,M,7.00,M,FEW,SCT,OVC,M,300.00,2700.00,9500.00,M,M,M,M,M,M,M,M,52.00,KEWR 040639Z VRB05KT 7SM FEW003 SCT027 OVC095 11/10 A2979 RMK AO2 RAB00E20 P0000 T01110100,M
EWR,2023-01-04 01:51,52.00,51.00,96.73,220.00,3.00,T,29.79,1008.70,8.00,M,SCT,OVC,M,M,2700.00,9500.00,M,M,M,M,M,M,M,M,M,52.00,KEWR 040651Z 22003KT 8SM SCT027 OVC095 11/11 A2979 RMK AO2 RAB00E20 SLP087 P0000 T01110106,M
EWR,2023-01-04 02:22,53.00,52.00,96.03,200.00,4.00,0.00,29.81,M,8.00,M,BKN,OVC,M,M,2700.00,9000.00,M,M,M,M,M,M,M,M,M,53.10,KEWR 040722Z 20004KT 8SM BKN027 OVC090 12/11 A2981 RMK AO2 T01170111,M
EWR,2023-01-04 02:51,54.00,52.00,92.92,150.00,3.00,0.00,29.79,1008.90,7.00,M,BKN,OVC,M,M,2400.00,9000.00,M,M,M,M,M,M,M,M,M,54.00,KEWR 040751Z 15003KT 7SM BKN024 OVC090 12/11 A2979 RMK AO2 PRESFR SLP089 T01220111,M
EWR,2023-01-04 03:51,52.00,50.00,92.86,220.00,6.00,0.00,29.80,1008.90,9.00,M,BKN,OVC,M,M,2500.00,9000.00,M,M,M,M,M,M,M,M,M,52.00,KEWR 040851Z 22006KT 9SM BKN025 OVC090 11/10 A2980 RMK AO2 SLP089 60000 T01110100 53001,M
EWR,2023-01-04 04:40,53.00,50.00,89.18,220.00,6.00,0.00,29.79,M,10.00,M,SCT,SCT,BKN,M,2500.00,9000.00,25000.00,M,M,M,M,M,M,M,M,53.10,KEWR 040940Z 22006KT 10SM SCT025 SCT090 BKN250 12/10 A2979 RMK AO2 T01170100,M
EWR,2023-01-04 04:51,53.00,50.00,89.18,220.00,6.00,0.00,29.80,1009.10,10.00,M,FEW,SCT,BKN,M,2500.00,9000.00,25000.00,M,M,M,M,M,M,M,M,53.10,KEWR 040951Z 22006KT 10SM FEW025 SCT090 BKN250 12/10 A2980 RMK AO2 SLP091 T01170100,M
EWR,2023-01-04 05:51,53.00,51.00,92.89,220.00,7.00,0.00,29.82,1009.60,9.00,M,BKN,BKN,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,53.10,KEWR 041051Z 22007KT 9SM BKN100 BKN250 12/11 A2982 RMK AO2 SLP096 T01170106,M
EWR,2023-01-04 06:51,53.00,50.00,89.18,210.00,7.00,0.00,29.85,1010.60,9.00,M,SCT,BKN,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,53.10,KEWR 041151Z 21007KT 9SM SCT090 BKN250 12/10 A2985 RMK AO2 SLP106 60000 70044 T01170100 10122 20111 53017,M
EWR,2023-01-04 07:51,53.00,51.00,92.89,230.00,6.00,0.00,29.87,1011.50,7.00,M,SCT,BKN,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,53.10,KEWR 041251Z 23006KT 7SM SCT090 BKN250 12/11 A2987 RMK AO2 SLP115 T01170106,M
EWR,2023-01-04 08:51,57.00,54.00,89.68,220.00,7.00,0.00,29.90,1012.50,7.00,M,FEW,BKN,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,57.00,KEWR 041351Z 22007KT 7SM FEW090 BKN250 14/12 A2990 RMK AO2 SLP125 T01390122,M
EWR,2023-01-04 09:51,58.00,55.00,90.04,220.00,5.00,0.00,29.89,1012.10,7.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,57.90,KEWR 041451Z 22005KT 7SM BKN250 14/13 A2989 RMK AO2 SLP121 T01440128 50016,M
EWR,2023-01-04 10:51,62.00,56.00,80.11,230.00,6.00,0.00,29.89,1012.00,7.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,62.10,KEWR 041551Z 23006KT 7SM BKN250 17/13 A2989 RMK AO2 SLP120 T01670133,M
EWR,2023-01-04 11:51,65.00,56.00,72.61,230.00,5.00,0.00,29.87,1011.50,9.00,M,FEW,OVC,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,64.90,KEWR 041651Z 23005KT 9SM FEW100 OVC250 18/13 A2987 RMK AO2 SLP115 T01830133,M
EWR,2023-01-04 12:51,66.00,56.00,69.88,180.00,7.00,0.00,29.85,1010.60,10.00,M,OVC,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,66.00,KEWR 041751Z 18007KT 10SM OVC250 19/13 A2985 RMK AO2 SLP106 T01890133 10189 20106 58016,M
EWR,2023-01-04 13:51,66.00,56.00,69.88,170.00,8.00,0.00,29.84,1010.40,10.00,M,OVC,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,66.00,KEWR 041851Z 17008KT 10SM OVC250 19/13 A2984 RMK AO2 SLP104 T01890133,M
EWR,2023-01-04 14:51,65.00,55.00,70.28,90.00,5.00,0.00,29.83,1010.00,10.00,M,SCT,OVC,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,64.90,KEWR 041951Z 09005KT 10SM SCT180 OVC250 18/13 A2983 RMK AO2 SLP100 T01830128,M
EWR,2023-01-04 15:51,62.00,54.00,74.75,80.00,3.00,T,29.83,1010.00,10.00,M,BKN,BKN,OVC,M,10000.00,15000.00,25000.00,M,-RA,M,M,M,M,M,M,62.10,KEWR 042051Z 08003KT 10SM -RA BKN100 BKN150 OVC250 17/12 A2983 RMK AO2 RAB48 SLP100 P0000 60000 T01670122 56006,M
EWR,2023-01-04 16:51,61.00,55.00,80.61,100.00,4.00,0.01,29.83,1010.00,6.00,M,SCT,BKN,OVC,M,4200.00,10000.00,15000.00,M,-RA,M,M,M,M,M,M,61.00,KEWR 042151Z 10004KT 6SM -RA SCT042 BKN100 OVC150 16/13 A2983 RMK AO2 RAE03B24 SLP100 P0001 T01610128,M
EWR,2023-01-04 17:51,56.00,52.00,86.71,90.00,6.00,0.01,29.81,1009.40,10.00,M,BKN,OVC,M,M,3000.00,10000.00,M,M,M,M,M,M,M,M,M,55.90,KEWR 042251Z 09006KT 10SM BKN030 OVC100 13/11 A2981 RMK AO2 RAE34 SLP094 P0001 T01330111,M
EWR,2023-01-04 18:14,56.00,52.00,86.71,0.00,0.00,0.00,29.81,M,9.00,M,BKN,OVC,M,M,2700.00,9000.00,M,M,M,M,M,M,M,M,M,55.90,KEWR 042314Z 00000KT 9SM BKN027 OVC090 13/11 A2981 RMK AO2 T01330111,M
EWR,2023-01-04 18:51,56.00,52.00,86.71,0.00,0.00,T,29.82,1009.70,10.00,M,FEW,BKN,OVC,M,1000.00,2500.00,9000.00,M,M,M,M,M,M,M,M,55.90,KEWR 042351Z 00000KT 10SM FEW010 BKN025 OVC090 13/11 A2982 RMK AO2 RAB41E51 SLP097 P0000 60002 T01330111 10189 20133 55003,M
EWR,2023-01-04 19:51,54.00,50.00,86.29,90.00,5.00,0.00,29.80,1009.10,9.00,M,FEW,BKN,OVC,M,1000.00,1800.00,8500.00,M,M,M,M,M,M,M,M,54.00,KEWR 050051Z 09005KT 9SM FEW010 BKN018 OVC085 12/10 A2980 RMK AO2 SLP091 T01220100,M
EWR,2023-01-04 20:51,55.00,51.00,86.66,40.00,4.00,0.00,29.80,1009.00,9.00,M,BKN,OVC,M,M,1700.00,2800.00,M,M,M,M,M,M,M,M,M,55.00,KEWR 050151Z 04004KT 9SM BKN017 OVC028 13/11 A2980 RMK AO2 SLP090 T01280106,M
EWR,2023-01-04 21:51,56.00,52.00,86.71,50.00,3.00,0.00,29.80,1009.20,8.00,M,BKN,OVC,M,M,1500.00,2200.00,M,M,M,M,M,M,M,M,M,55.90,KEWR 050251Z 05003KT 8SM BKN015 OVC022 13/11 A2980 RMK AO2 SLP092 T01330111 55005,M
EWR,2023-01-04 22:16,56.00,52.00,86.71,0.00,0.00,0.00,29.80,M,8.00,M,BKN,OVC,M,M,1400.00,3000.00,M,M,M,M,M,M,M,M,M,55.90,KEWR 050316Z 00000KT 8SM BKN014 OVC030 13/11 A2980 RMK AO2 T01330111,M
EWR,2023-01-04 22:51,55.00,51.00,86.66,40.00,3.00,0.00,29.79,1008.70,7.00,M,BKN,OVC,M,M,1000.00,3000.00,M,M,M,M,M,M,M,M,M,55.00,KEWR 050351Z 04003KT 7SM BKN010 OVC030 13/11 A2979 RMK AO2 SLP087 T01280106,M
EWR,2023-01-04 22:56,55.00,51.00,86.66,30.00,4.00,0.00,29.79,M,6.00,M,BKN,OVC,M,M,900.00,1200.00,M,M,BR,M,M,M,M,M,M,55.00,KEWR 050356Z 03004KT 6SM BR BKN009 OVC012 13/11 A2979 RMK AO2 T01280106,M
EWR,2023-01-04 23:51,55.00,52.00,89.59,0.00,0.00,T,29.80,1009.10,3.00,M,OVC,M,M,M,600.00,M,M,M,-RA BR,M,M,M,M,M,M,55.00,KEWR 050451Z 00000KT 3SM -RA BR OVC006 13/11 A2980 RMK AO2 RAB45 SLP091 P0000 T01280111 401890100,M
EWR,2023-01-05 00:44,53.00,51.00,92.89,60.00,5.00,T,29.81,M,1.75,M,OVC,M,M,M,600.00,M,M,M,-DZ BR,M,M,M,M,M,M,53.10,KEWR 050544Z 06005KT 1 3/4SM -DZ BR OVC006 12/11 A2981 RMK AO2 SFC VIS 3 RAE12DZB12 P0000 T01170106,M
EWR,2023-01-05 00:51,53.00,50.00,89.18,70.00,4.00,T,29.81,1009.50,1.75,M,OVC,M,M,M,600.00,M,M,M,-DZ BR,M,M,M,M,M,M,53.10,KEWR 050551Z 07004KT 1 3/4SM -DZ BR OVC006 12/10 A2981 RMK AO2 SFC VIS 2 1/2 RAE12DZB12 SLP095 P0000 60000 T01170100 10133 20117 53003,M
EWR,2023-01-05 01:41,52.00,49.00,89.13,0.00,0.00,T,29.83,M,1.50,M,OVC,M,M,M,400.00,M,M,M,-DZ BR,M,M,M,M,M,M,52.00,KEWR 050641Z 00000KT 1 1/2SM -DZ BR OVC004 11/09 A2983 RMK AO2 SFC VIS 2 P0000 T01110094,M
EWR,2023-01-05 01:51,52.00,50.00,92.86,30.00,3.00,T,29.83,1010.10,1.50,M,OVC,M,M,M,400.00,M,M,M,-DZ BR,M,M,M,M,M,M,52.00,KEWR 050651Z 03003KT 1 1/2SM -DZ BR OVC004 11/10 A2983 RMK AO2 SFC VIS 2 SLP101 P0000 T01110100,M
EWR,2023-01-05 02:46,51.80,48.20,87.47,20.00,6.00,T,29.86,M,3.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,51.80,KEWR 050746Z 02006KT 3SM BR OVC004 11/09 A2986 RMK AO2 DZE35 P0000,M
EWR,2023-01-05 02:51,51.00,49.00,92.14,30.00,6.00,T,29.86,1011.10,3.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,51.10,KEWR 050751Z 03006KT 3SM BR OVC004 11/09 A2986 RMK AO2 DZE35 SLP111 P0000 T01060094,M
EWR,2023-01-05 03:51,51.00,48.00,89.09,40.00,5.00,0.00,29.88,1011.80,3.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,51.10,KEWR 050851Z 04005KT 3SM BR OVC004 11/09 A2988 RMK AO2 SLP118 60000 T01060089 51017,M
EWR,2023-01-05 04:51,51.00,49.00,92.14,340.00,3.00,0.00,29.89,1012.10,3.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,51.10,KEWR 050951Z 34003KT 3SM BR OVC004 11/09 A2989 RMK AO2 SLP121 T01060094,M
EWR,2023-01-05 05:37,51.00,49.00,92.14,10.00,4.00,0.00,29.90,M,0.25,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,51.10,KEWR 051037Z 01004KT 1/4SM R04R/P6000FT BR OVC002 11/09 A2990 RMK AO2 SFC VIS 1 T01060094,M
EWR,2023-01-05 05:51,51.00,49.00,92.14,350.00,3.00,0.00,29.91,1012.60,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,51.10,KEWR 051051Z 35003KT 1/4SM R04R/1800V3500FT FG VV002 11/09 A2991 RMK AO2 SLP126 T01060094,M
EWR,2023-01-05 06:03,51.00,50.00,96.00,340.00,3.00,0.00,29.91,M,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,51.10,KEWR 051103Z 34003KT 1/4SM R04R/1200V1800FT FG VV002 11/10 A2991 RMK AO2 T01060100,M
EWR,2023-01-05 06:32,51.00,50.00,96.00,0.00,0.00,0.00,29.92,M,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,51.10,KEWR 051132Z 00000KT 1/4SM R04R/1600V2600FT FG VV002 11/10 A2992 RMK AO2 T01060100,M
EWR,2023-01-05 06:51,51.00,50.00,96.00,80.00,3.00,0.00,29.92,1013.10,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,51.10,KEWR 051151Z 08003KT 1/4SM R04R/1800V2200FT FG VV002 11/10 A2992 RMK AO2 SLP131 60000 70002 T01060100 10111 20100 53013,M
EWR,2023-01-05 06:58,51.00,50.00,96.00,60.00,4.00,0.00,29.92,M,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,51.10,KEWR 051158Z 06004KT 1/4SM R04R/1600V2400FT FG VV002 11/10 A2992 RMK AO2 T01060100,M
EWR,2023-01-05 07:08,51.00,49.00,92.14,50.00,5.00,0.00,29.93,M,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,51.10,KEWR 051208Z 05005KT 1/4SM R04R/1600V2000FT FG VV002 11/09 A2993 RMK AO2 T01060094,M
EWR,2023-01-05 07:51,51.00,50.00,96.00,0.00,0.00,0.00,29.94,1013.70,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,51.10,KEWR 051251Z 00000KT 1/4SM R04R/1000V1400FT FG VV002 11/10 A2994 RMK AO2 SLP137 T01060100,M
EWR,2023-01-05 08:51,51.00,51.00,100.00,0.00,0.00,0.00,29.95,1014.20,0.25,M,VV ,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,51.10,KEWR 051351Z 00000KT 1/4SM R04R/1600V1800FT FG VV002 11/11 A2995 RMK AO2 SLP142 T01060106,M
EWR,2023-01-05 09:04,51.00,51.00,100.00,150.00,3.00,0.00,29.96,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,51.10,KEWR 051404Z 15003KT 1/4SM R04R/1600V2800FT FG OVC001 11/11 A2996 RMK AO2 SFC VIS 1/2 T01060106,M
EWR,2023-01-05 09:41,51.00,51.00,100.00,60.00,4.00,0.00,29.98,M,0.25,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,51.10,KEWR 051441Z 06004KT 1/4SM R04R/2600V4000FT BR OVC002 11/11 A2998 RMK AO2 SFC VIS 3/4 T01060106,M
EWR,2023-01-05 09:51,51.00,50.00,96.00,80.00,4.00,0.00,29.98,1015.20,0.25,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,51.10,KEWR 051451Z 08004KT 1/4SM R04R/2800V5000FT BR OVC002 11/10 A2998 RMK AO2 SFC VIS 3/4 SLP152 T01060100 53021,M
EWR,2023-01-05 10:46,51.80,50.00,93.55,50.00,3.00,0.00,30.00,M,3.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,51.80,KEWR 051546Z 05003KT 3SM BR OVC004 11/10 A3000 RMK AO2 CIG 003V006,M
EWR,2023-01-05 10:51,51.00,50.00,96.00,50.00,3.00,0.00,29.99,1015.60,3.00,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,51.10,KEWR 051551Z 05003KT 3SM BR OVC005 11/10 A2999 RMK AO2 SFC VIS 4 SLP156 CIG 004V006 T01060100,M
EWR,2023-01-05 11:51,52.00,47.00,82.68,80.00,5.00,0.00,29.97,1014.80,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,52.00,KEWR 051651Z 08005KT 10SM OVC009 11/08 A2997 RMK AO2 SLP148 T01110083,M
EWR,2023-01-05 12:03,52.00,47.00,82.68,100.00,5.00,0.00,29.97,M,10.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,52.00,KEWR 051703Z 10005KT 10SM OVC010 11/08 A2997 RMK AO2 CIG 009V011 T01110083,M
EWR,2023-01-05 12:51,52.00,47.00,82.68,110.00,5.00,0.00,29.96,1014.60,10.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,52.00,KEWR 051751Z 11005KT 10SM OVC013 11/08 A2996 RMK AO2 SLP146 T01110083 10111 20100 58005,M
EWR,2023-01-05 13:51,53.00,47.00,79.40,M,3.00,0.00,29.94,1013.90,10.00,M,BKN,OVC,M,M,1400.00,11000.00,M,M,M,M,M,M,M,M,M,53.10,KEWR 051851Z VRB03KT 10SM BKN014 OVC110 12/08 A2994 RMK AO2 SLP139 T01170083,M
EWR,2023-01-05 14:51,52.00,47.00,82.68,30.00,7.00,0.00,29.93,1013.50,10.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,52.00,KEWR 051951Z 03007KT 10SM OVC013 11/08 A2993 RMK AO2 SLP135 T01110083,M
EWR,2023-01-05 15:51,52.00,46.00,79.92,10.00,6.00,0.00,29.94,1013.80,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,52.00,KEWR 052051Z 01006KT 10SM OVC012 11/08 A2994 RMK AO2 SLP138 T01110078 55008,M
EWR,2023-01-05 16:51,51.00,45.00,79.54,70.00,5.00,0.00,29.94,1013.60,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,51.10,KEWR 052151Z 07005KT 10SM OVC012 11/07 A2994 RMK AO2 SLP136 T01060072,M
EWR,2023-01-05 17:46,50.00,46.40,87.37,140.00,5.00,T,29.94,M,9.00,M,FEW,OVC,M,M,700.00,1000.00,M,M,-RA,M,M,M,M,M,M,50.00,KEWR 052246Z 14005KT 9SM -RA FEW007 OVC010 10/08 A2994 RMK AO2 RAB45 P0000,M
EWR,2023-01-05 17:51,50.00,46.00,86.06,M,4.00,T,29.94,1013.70,9.00,M,SCT,OVC,M,M,700.00,1000.00,M,M,-RA,M,M,M,M,M,M,50.00,KEWR 052251Z VRB04KT 9SM -RA SCT007 OVC010 10/08 A2994 RMK AO2 RAB45 SLP137 P0000 T01000078,M
EWR,2023-01-05 17:54,50.00,46.00,86.06,150.00,5.00,T,29.94,M,8.00,M,BKN,OVC,M,M,400.00,1000.00,M,M,-RA,M,M,M,M,M,M,50.00,KEWR 052254Z 15005KT 8SM -RA BKN004 OVC010 10/08 A2994 RMK AO2 P0000 T01000078,M
EWR,2023-01-05 18:51,48.00,46.00,92.74,150.00,3.00,T,29.96,1014.60,4.00,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,46.98,KEWR 052351Z 15003KT 4SM BR OVC003 09/08 A2996 RMK AO2 RAE2257 SLP146 VIS E 2 1/2 CIG 002V004 P0000 60000 T00890078 10117 20089 53008,M
EWR,2023-01-05 19:51,49.00,46.00,89.67,M,3.00,0.00,29.96,1014.30,5.00,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,48.01,KEWR 060051Z VRB03KT 5SM BR OVC003 09/08 A2996 RMK AO2 SLP143 T00940078,M
EWR,2023-01-05 20:51,48.00,46.00,92.74,0.00,0.00,0.00,29.96,1014.40,5.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,48.00,KEWR 060151Z 00000KT 5SM BR OVC004 09/08 A2996 RMK AO2 SLP144 CIG 003V005 T00890078,M
EWR,2023-01-05 21:51,48.00,45.00,89.29,180.00,5.00,0.00,29.97,1014.80,5.00,M,BKN,OVC,M,M,400.00,800.00,M,M,BR,M,M,M,M,M,M,45.40,KEWR 060251Z 18005KT 5SM BR BKN004 OVC008 09/07 A2997 RMK AO2 SLP148 T00890072 53002,M
EWR,2023-01-05 22:51,48.00,45.00,89.29,120.00,4.00,T,29.97,1014.70,3.00,M,BKN,OVC,M,M,400.00,800.00,M,M,-DZ BR,M,M,M,M,M,M,46.10,KEWR 060351Z 12004KT 3SM -DZ BR BKN004 OVC008 09/07 A2997 RMK AO2 DZB40 SLP147 P0000 T00890072,M
EWR,2023-01-05 23:23,48.00,45.00,89.29,90.00,4.00,T,29.96,M,5.00,M,OVC,M,M,M,600.00,M,M,M,BR,M,M,M,M,M,M,46.10,KEWR 060423Z 09004KT 5SM BR OVC006 09/07 A2996 RMK AO2 DZE22 P0000 T00890072,M
EWR,2023-01-05 23:51,48.00,44.00,86.28,100.00,6.00,T,29.96,1014.40,6.00,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,44.80,KEWR 060451Z 10006KT 6SM BR OVC005 09/07 A2996 RMK AO2 DZE22 SLP144 P0000 T00890067 401280089,M
EWR,2023-01-06 00:39,47.00,44.00,89.92,80.00,4.00,T,29.95,M,2.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,44.82,KEWR 060539Z 08004KT 2SM -RA BR OVC004 08/07 A2995 RMK AO2 SFC VIS 5 RAB21 P0000 T00830067,M
EWR,2023-01-06 00:51,47.00,45.00,93.06,110.00,4.00,0.01,29.95,1014.10,2.00,M,OVC,M,M,M,300.00,M,M,M,-RA BR,M,M,M,M,M,M,44.82,KEWR 060551Z 11004KT 2SM -RA BR OVC003 08/07 A2995 RMK AO2 SFC VIS 4 RAB21 SLP141 P0001 60001 T00830072 10094 20083 58006,M
EWR,2023-01-06 01:51,46.00,44.00,93.03,130.00,5.00,0.04,29.97,1014.70,2.50,M,BKN,OVC,M,M,400.00,800.00,M,M,-RA BR,M,M,M,M,M,M,43.02,KEWR 060651Z 13005KT 2 1/2SM -RA BR BKN004 OVC008 08/07 A2997 RMK AO2 SFC VIS 5 SLP147 P0004 T00780067,M
EWR,2023-01-06 02:34,46.00,44.00,93.03,0.00,0.00,0.10,29.99,M,3.00,M,SCT,OVC,M,M,500.00,1200.00,M,M,RA BR,M,M,M,M,M,M,46.00,KEWR 060734Z 00000KT 3SM RA BR SCT005 OVC012 08/07 A2999 RMK AO2 SFC VIS 5 P0010 T00780067,M
EWR,2023-01-06 02:51,46.00,44.00,93.03,0.00,0.00,0.14,29.99,1015.50,3.00,M,FEW,BKN,OVC,M,500.00,1200.00,2500.00,M,RA BR,M,M,M,M,M,M,46.00,KEWR 060751Z 00000KT 3SM RA BR FEW005 BKN012 OVC025 08/07 A2999 RMK AO2 SFC VIS 5 SLP155 P0014 T00780067,M
EWR,2023-01-06 03:21,46.00,42.00,86.16,330.00,6.00,0.06,29.98,M,3.00,M,FEW,BKN,OVC,M,500.00,1700.00,2500.00,M,-RA BR,M,M,M,M,M,M,42.39,KEWR 060821Z 33006KT 3SM -RA BR FEW005 BKN017 OVC025 08/06 A2998 RMK AO2 SFC VIS 5 P0006 T00780056,M
EWR,2023-01-06 03:51,46.00,43.00,89.20,10.00,3.00,0.07,29.97,1014.80,6.00,M,FEW,SCT,OVC,M,500.00,1700.00,2800.00,M,-RA BR,M,M,M,M,M,M,44.69,KEWR 060851Z 01003KT 6SM -RA BR FEW005 SCT017 OVC028 08/06 A2997 RMK AO2 SLP148 P0007 60025 T00780061 50006,M
EWR,2023-01-06 04:40,45.00,42.00,89.49,70.00,4.00,T,29.96,M,9.00,M,FEW,SCT,OVC,M,500.00,1800.00,3500.00,M,M,M,M,M,M,M,M,42.60,KEWR 060940Z 07004KT 9SM FEW005 SCT018 OVC035 07/06 A2996 RMK AO2 RAE39 P0000 T00720056,M
EWR,2023-01-06 04:51,45.00,42.00,89.49,70.00,3.00,T,29.97,1014.70,9.00,M,FEW,SCT,OVC,M,500.00,1800.00,3500.00,M,M,M,M,M,M,M,M,43.55,KEWR 060951Z 07003KT 9SM FEW005 SCT018 OVC035 07/06 A2997 RMK AO2 RAE39 SLP147 P0000 T00720056,M
EWR,2023-01-06 05:51,46.00,42.00,86.16,80.00,5.00,0.00,29.95,1014.00,10.00,M,FEW,FEW,BKN,M,2000.00,4500.00,13000.00,M,M,M,M,M,M,M,M,43.02,KEWR 061051Z 08005KT 10SM FEW020 FEW045 BKN130 08/06 A2995 RMK AO2 SLP140 T00780056,M
EWR,2023-01-06 06:51,45.00,43.00,92.65,0.00,0.00,0.00,29.97,1014.70,10.00,M,BKN,OVC,M,M,700.00,10000.00,M,M,M,M,M,M,M,M,M,45.00,KEWR 061151Z 00000KT 10SM BKN007 OVC100 07/06 A2997 RMK AO2 SLP147 60025 70026 T00720061 10083 20072 55001,M
EWR,2023-01-06 07:51,46.00,43.00,89.20,140.00,4.00,T,29.97,1014.90,8.00,M,BKN,OVC,M,M,700.00,10000.00,M,M,-RA,M,M,M,M,M,M,43.77,KEWR 061251Z 14004KT 8SM -RA BKN007 OVC100 08/06 A2997 RMK AO2 RAB19 SLP149 P0000 T00780061,M
EWR,2023-01-06 08:51,46.00,43.00,89.20,110.00,3.00,T,29.98,1015.00,9.00,M,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,44.69,KEWR 061351Z 11003KT 9SM OVC008 08/06 A2998 RMK AO2 RAE03 SLP150 CIG 007V009 P0000 T00780061,M
EWR,2023-01-06 09:51,47.00,43.00,86.21,0.00,0.00,0.01,29.99,1015.60,7.00,M,BKN,BKN,OVC,M,800.00,1200.00,2000.00,M,-RA,M,M,M,M,M,M,46.90,KEWR 061451Z 00000KT 7SM -RA BKN008 BKN012 OVC020 08/06 A2999 RMK AO2 RAB17 SLP156 P0001 60001 T00830061 53009,M
EWR,2023-01-06 10:51,47.00,43.00,86.21,250.00,5.00,T,29.99,1015.40,10.00,M,BKN,OVC,M,M,800.00,1700.00,M,M,M,M,M,M,M,M,M,44.09,KEWR 061551Z 25005KT 10SM BKN008 OVC017 08/06 A2999 RMK AO2 RAE36 SLP154 P0000 T00830061,M
EWR,2023-01-06 11:20,48.00,43.00,82.72,M,5.00,0.00,29.98,M,10.00,M,FEW,BKN,OVC,M,800.00,1100.00,2200.00,M,M,M,M,M,M,M,M,45.40,KEWR 061620Z VRB05KT 10SM FEW008 BKN011 OVC022 09/06 A2998 RMK AO2 T00890061,M
